doc_id	token	lemma	upos
usher	,	,	PUNCT
usher	acting	act	VERB
usher	upon	upon	ADP
usher	this	this	DET
usher	idea	idea	NOUN
usher	,	,	PUNCT
usher	I	I	PRON
usher	reined	reine	VERB
usher	my	my	PRON
usher	horse	horse	NOUN
usher	to	to	ADP
usher	the	the	DET
usher	precipitous	precipitous	ADJ
usher	brink	brink	NOUN
usher	of	of	ADP
usher	a	a	DET
usher	black	black	ADJ
usher	and	and	CCONJ
usher	lurid	lurid	ADJ
usher	tarn	tarn	NOUN
usher	that	that	PRON
usher	lay	lay	VERB
usher	in	in	ADP
usher	unruffled	unruffled	ADJ
usher	lustre	lustre	NOUN
usher	by	by	ADP
usher	the	the	DET
usher	dwelling	dwelling	NOUN
usher	,	,	PUNCT
usher	and	and	CCONJ
usher	gazed	gaze	VERB
usher	down	down	ADP
usher	--	--	PUNCT
usher	but	but	CCONJ
usher	with	with	ADP
usher	a	a	DET
usher	shudder	shudder	NOUN
usher	even	even	ADV
usher	more	more	ADV
usher	thrilling	thrilling	ADJ
usher	than	than	ADP
usher	before	before	ADV
usher	--	--	PUNCT
usher	upon	upon	ADP
usher	the	the	DET
usher	remodelled	remodel	VERB
usher	and	and	CCONJ
usher	inverted	invert	VERB
usher	images	image	NOUN
usher	of	of	ADP
usher	the	the	DET
usher	gray	gray	ADJ
usher	sedge	sedge	NOUN
usher	,	,	PUNCT
usher	and	and	CCONJ
usher	the	the	DET
usher	ghastly	ghastly	ADJ
usher	tree-stems	tree-stem	NOUN
usher	,	,	PUNCT
usher	and	and	CCONJ
usher	the	the	DET
usher	vacant	vacant	ADJ
usher	and	and	CCONJ
usher	eye-like	eye-like	ADJ
usher	windows	window	NOUN
usher	.	.	PUNCT
usher	Nevertheless	Nevertheless	ADV
usher	,	,	PUNCT
usher	in	in	ADP
usher	this	this	DET
usher	mansion	mansion	NOUN
usher	of	of	ADP
usher	gloom	gloom	NOUN
usher	I	I	PRON
usher	now	now	ADV
usher	proposed	propose	VERB
usher	to	to	ADP
usher	myself	myself	PRON
usher	a	a	DET
usher	sojourn	sojourn	NOUN
usher	of	of	ADP
usher	some	some	DET
usher	weeks	week	NOUN
usher	.	.	PUNCT
usher	Its	its	PRON
usher	proprietor	proprietor	NOUN
usher	,	,	PUNCT
usher	Roderick	Roderick	PROPN
usher	Usher	Usher	PROPN
usher	,	,	PUNCT
usher	had	have	AUX
usher	been	be	AUX
usher	one	one	NUM
usher	of	of	ADP
usher	my	my	PRON
usher	boon	boon	NOUN
usher	companions	companion	NOUN
usher	in	in	ADP
usher	boyhood	boyhood	NOUN
usher	;	;	PUNCT
usher	but	but	CCONJ
usher	many	many	ADJ
usher	years	year	NOUN
usher	had	have	AUX
usher	elapsed	elapse	VERB
usher	since	since	ADP
usher	our	we	PRON
usher	last	last	ADJ
usher	meeting	meeting	NOUN
usher	.	.	PUNCT
usher	A	a	DET
usher	letter	letter	NOUN
usher	,	,	PUNCT
usher	however	however	ADV
usher	,	,	PUNCT
usher	had	have	AUX
usher	lately	lately	ADV
usher	reached	reach	VERB
usher	me	I	PRON
usher	in	in	ADP
usher	a	a	DET
usher	distant	distant	ADJ
usher	part	part	NOUN
usher	of	of	ADP
