doc_id	token	lemma	upos
final	Professor	Professor	PROPN
final	Moriarty	Moriarty	PROPN
final	were	be	AUX
final	walking	walk	VERB
final	the	the	DET
final	streets	street	NOUN
final	of	of	ADP
final	London	London	PROPN
final	unchallenged	unchallenge	ADJ
final	.	.	PUNCT
final	”	"	PUNCT
final	“	"	PUNCT
final	What	what	PRON
final	has	have	AUX
final	he	he	PRON
final	done	do	VERB
final	,	,	PUNCT
final	then	then	ADV
final	?	?	PUNCT
final	”	"	PUNCT
final	“	"	PUNCT
final	His	he	PRON
final	career	career	NOUN
final	has	have	AUX
final	been	be	AUX
final	an	a	DET
final	extraordinary	extraordinary	ADJ
final	one	one	NOUN
final	.	.	PUNCT
final	He	he	PRON
final	is	be	AUX
final	a	a	DET
final	man	man	NOUN
final	of	of	ADP
final	good	good	ADJ
final	birth	birth	NOUN
final	and	and	CCONJ
final	excellent	excellent	ADJ
final	education	education	NOUN
final	,	,	PUNCT
final	endowed	endow	VERB
final	by	by	ADP
final	nature	nature	NOUN
final	with	with	ADP
final	a	a	DET
final	phenomenal	phenomenal	ADJ
final	mathematical	mathematical	ADJ
final	faculty	faculty	NOUN
final	.	.	PUNCT
final	At	at	ADP
final	the	the	DET
final	age	age	NOUN
final	of	of	ADP
final	twenty-one	twenty-one	NUM
final	he	he	PRON
final	wrote	write	VERB
final	a	a	DET
final	treatise	treatise	NOUN
final	upon	upon	ADP
final	the	the	DET
