doc_id	token	lemma	upos
emma	Taylor	Taylor	PROPN
emma	's	's	PART
emma	loss	loss	NOUN
emma	which	which	PRON
emma	first	first	ADV
emma	brought	bring	VERB
emma	grief	grief	NOUN
emma	.	.	PUNCT
emma	It	it	PRON
emma	was	be	AUX
emma	on	on	ADP
emma	the	the	DET
emma	wedding-day	wedding-day	NOUN
emma	of	of	ADP
emma	this	this	DET
emma	beloved	beloved	ADJ
emma	friend	friend	NOUN
emma	that	that	PRON
emma	Emma	Emma	PROPN
emma	first	first	ADV
emma	sat	sit	VERB
emma	in	in	ADP
emma	mournful	mournful	ADJ
emma	thought	thought	NOUN
emma	of	of	ADP
emma	any	any	DET
emma	continuance	continuance	NOUN
emma	.	.	PUNCT
emma	The	the	DET
emma	wedding	wedding	NOUN
emma	over	over	ADV
emma	,	,	PUNCT
emma	and	and	CCONJ
emma	the	the	DET
emma	bride-people	bride-people	NOUN
emma	gone	go	VERB
emma	,	,	PUNCT
emma	her	she	PRON
emma	father	father	NOUN
emma	and	and	CCONJ
emma	herself	herself	PRON
emma	were	be	AUX
emma	left	leave	VERB
emma	to	to	PART
emma	dine	dine	VERB
emma	together	together	ADV
emma	,	,	PUNCT
emma	with	with	ADP
emma	no	no	DET
emma	prospect	prospect	NOUN
emma	of	of	ADP
emma	a	a	DET
emma	third	third	ADJ
emma	to	to	PART
emma	cheer	cheer	VERB
emma	a	a	DET
emma	long	long	ADJ
emma	evening	evening	NOUN
emma	.	.	PUNCT
emma	Her	she	PRON
emma	father	father	NOUN
emma	composed	compose	VERB
emma	himself	himself	PRON
emma	to	to	PART
emma	sleep	sleep	VERB
emma	after	after	ADP
emma	dinner	dinner	NOUN
emma	,	,	PUNCT
emma	as	as	SCONJ
emma	usual	usual	ADJ
emma	,	,	PUNCT
emma	and	and	CCONJ
emma	she	she	PRON
emma	had	have	VERB
emma	then	then	ADV
emma	only	only	ADV
emma	to	to	PART
emma	sit	sit	VERB
emma	and	and	CCONJ
emma	think	think	VERB
emma	of	of	SCONJ
emma	what	what	PRON
emma	she	she	PRON
emma	had	have	AUX
emma	lost	lose	VERB
emma	.	.	PUNCT
emma	The	the	DET
emma	event	event	NOUN
emma	had	have	VERB
emma	every	every	DET
emma	promise	promise	NOUN
emma	of	of	ADP
emma	happiness	happiness	NOUN
emma	for	for	ADP
emma	her	she	PRON
emma	friend	friend	NOUN
emma	.	.	PUNCT
emma	Mr	Mr	PROPN
emma	.	.	PUNCT
emma	Weston	Weston	PROPN
emma	was	be	AUX
emma	a	a	DET
emma	man	man	NOUN
emma	of	of	ADP
emma	unexceptionable	unexceptionable	ADJ
emma	character	character	NOUN
emma	,	,	PUNCT
emma	easy	easy	ADJ
emma	fortune	fortune	NOUN
emma	,	,	PUNCT
